,Date,StockCode,Quantity,UnitPrice,DayOfWeek,Month,Country,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,pad,prediction,QuantityDiff
1159,2010-12-24,84077,0,0.29,4,12,Sweden,0.0,0.0,0.0,0.0,0.0,-576.0,576.0,1,67.23849831825704,0.0
1160,2010-12-24,85099B,0,1.95,4,12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1161,2010-12-24,85099B,0,1.95,4,12,EIRE,0.0,-10.0,10.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1168,2010-12-24,22197,0,0.85,4,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1170,2010-12-24,84077,0,0.29,4,12,United Kingdom,0.0,-48.0,-4.0,-47.0,99.0,-61.0,10.0,1,8.792332449339652,0.0
1173,2010-12-24,85099B,0,1.95,4,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1178,2010-12-25,22197,0,0.85,5,12,France,0.0,0.0,0.0,-24.0,24.0,0.0,0.0,1,-0.10842294565921778,0.0
1181,2010-12-25,22197,0,0.85,5,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1185,2010-12-25,85099B,0,1.95,5,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1186,2010-12-25,85099B,0,1.95,5,12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1196,2010-12-25,85099B,0,1.95,5,12,Australia,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,-0.10842294565921778,0.0
1199,2010-12-25,84077,0,0.29,5,12,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,-576.0,1,-0.10842294565921778,0.0
1201,2010-12-25,84077,0,0.29,5,12,United Kingdom,0.0,0.0,-48.0,-4.0,-47.0,99.0,-61.0,1,22.95367716991077,0.0
1203,2010-12-25,85099B,0,2.703333333333333,5,12,United Kingdom,-1.0,0.0,-111.0,65.0,46.0,1.0,-25.0,1,-0.10842294565921778,0.0
1204,2010-12-25,85099B,0,1.95,5,12,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1208,2010-12-25,85099B,0,1.95,5,12,EIRE,0.0,0.0,-10.0,10.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1212,2010-12-25,84077,0,0.29,5,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1213,2010-12-25,85099B,0,1.95,5,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,-0.10842294565921778,0.0
1214,2010-12-25,22197,0,0.85,5,12,EIRE,0.0,0.0,-24.0,26.0,-2.0,0.0,0.0,1,-0.10842294565921778,0.0
1219,2010-12-25,22197,0,0.85,5,12,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1224,2010-12-25,22197,0,1.255,5,12,United Kingdom,-8.0,8.0,-51.0,-94.0,137.0,8.0,-272.0,1,-0.10842294565921778,0.0
1226,2010-12-26,85099B,0,1.95,6,12,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1229,2010-12-26,85099B,0,1.95,6,12,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1231,2010-12-26,22197,0,0.85,6,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1232,2010-12-26,85099B,0,1.95,6,12,EIRE,0.0,0.0,0.0,-10.0,10.0,0.0,0.0,1,1.008905234488153,0.0
1243,2010-12-26,85099B,0,1.95,6,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1244,2010-12-26,22197,0,0.85,6,12,EIRE,0.0,0.0,0.0,-24.0,26.0,-2.0,0.0,1,1.008905234488153,0.0
1245,2010-12-26,22197,0,0.85,6,12,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1249,2010-12-26,22197,0,0.85,6,12,France,0.0,0.0,0.0,0.0,-24.0,24.0,0.0,1,1.008905234488153,0.0
1250,2010-12-26,85099B,0,1.95,6,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1252,2010-12-26,85099B,0,2.703333333333333,6,12,United Kingdom,0.0,-1.0,0.0,-111.0,65.0,46.0,1.0,1,1.008905234488153,0.0
1255,2010-12-26,84077,0,0.29,6,12,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1260,2010-12-26,84077,0,0.29,6,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1261,2010-12-26,85099B,0,1.95,6,12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1267,2010-12-26,22197,0,1.255,6,12,United Kingdom,0.0,-8.0,8.0,-51.0,-94.0,137.0,8.0,1,37.62079729311695,0.0
1269,2010-12-26,84077,0,0.29,6,12,United Kingdom,0.0,0.0,0.0,-48.0,-4.0,-47.0,99.0,1,26.680316748226144,0.0
1275,2010-12-27,84077,0,0.29,0,12,United Kingdom,0.0,0.0,0.0,0.0,-48.0,-4.0,-47.0,1,29.837370078265447,0.0
1276,2010-12-27,22197,0,0.85,0,12,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1289,2010-12-27,84077,0,0.29,0,12,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1291,2010-12-27,85099B,0,2.703333333333333,0,12,United Kingdom,0.0,0.0,-1.0,0.0,-111.0,65.0,46.0,1,55.5087815920035,0.0
1294,2010-12-27,22197,0,0.85,0,12,France,0.0,0.0,0.0,0.0,0.0,-24.0,24.0,1,14.142303734681445,0.0
1295,2010-12-27,85099B,0,1.95,0,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1299,2010-12-27,85099B,0,1.95,0,12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1300,2010-12-27,22197,0,0.85,0,12,EIRE,0.0,0.0,0.0,0.0,-24.0,26.0,-2.0,1,1.008905234488153,0.0
1304,2010-12-27,85099B,0,1.95,0,12,EIRE,0.0,0.0,0.0,0.0,-10.0,10.0,0.0,1,1.008905234488153,0.0
1305,2010-12-27,22197,0,1.255,0,12,United Kingdom,0.0,0.0,-8.0,8.0,-51.0,-94.0,137.0,1,55.5087815920035,0.0
1307,2010-12-27,85099B,0,1.95,0,12,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1312,2010-12-27,85099B,0,1.95,0,12,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1317,2010-12-27,22197,0,0.85,0,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1319,2010-12-27,84077,0,0.29,0,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1320,2010-12-27,85099B,0,1.95,0,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1324,2010-12-28,85099B,0,1.95,1,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1325,2010-12-28,22197,0,0.85,1,12,EIRE,0.0,0.0,0.0,0.0,0.0,-24.0,26.0,1,15.573568841137686,0.0
1327,2010-12-28,22197,0,0.85,1,12,France,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,1,1.008905234488153,0.0
1332,2010-12-28,84077,0,0.29,1,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1333,2010-12-28,85099B,0,2.703333333333333,1,12,United Kingdom,0.0,0.0,0.0,-1.0,0.0,-111.0,65.0,1,26.680316748226144,0.0
1336,2010-12-28,22197,0,0.85,1,12,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1341,2010-12-28,85099B,0,1.95,1,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1343,2010-12-28,85099B,0,1.95,1,12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1344,2010-12-28,85099B,0,1.95,1,12,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1345,2010-12-28,84077,0,0.29,1,12,United Kingdom,0.0,0.0,0.0,0.0,0.0,-48.0,-4.0,1,1.008905234488153,0.0
1346,2010-12-28,84077,0,0.29,1,12,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1352,2010-12-28,22197,0,0.85,1,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1357,2010-12-28,85099B,0,1.95,1,12,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1359,2010-12-28,85099B,0,1.95,1,12,EIRE,0.0,0.0,0.0,0.0,0.0,-10.0,10.0,1,8.792332449339652,0.0
1360,2010-12-28,22197,0,1.255,1,12,United Kingdom,0.0,0.0,0.0,-8.0,8.0,-51.0,-94.0,1,1.008905234488153,0.0
1376,2010-12-29,85099B,0,1.95,2,12,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1380,2010-12-29,22197,0,1.255,2,12,United Kingdom,0.0,0.0,0.0,0.0,-8.0,8.0,-51.0,1,1.008905234488153,0.0
1383,2010-12-29,85099B,0,1.95,2,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1390,2010-12-29,22197,0,0.85,2,12,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1394,2010-12-29,85099B,0,1.95,2,12,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1395,2010-12-29,84077,0,0.29,2,12,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1397,2010-12-29,85099B,0,1.95,2,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1399,2010-12-29,84077,0,0.29,2,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1400,2010-12-29,22197,0,0.85,2,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1401,2010-12-29,85099B,0,1.95,2,12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1411,2010-12-29,84077,0,0.29,2,12,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,1,1.008905234488153,0.0
1414,2010-12-29,22197,0,0.85,2,12,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1416,2010-12-29,85099B,0,1.95,2,12,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,1.008905234488153,0.0
1417,2010-12-29,22197,0,0.85,2,12,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,1,1.008905234488153,0.0
1418,2010-12-29,85099B,0,2.703333333333333,2,12,United Kingdom,0.0,0.0,0.0,0.0,-1.0,0.0,-111.0,1,1.008905234488153,0.0
1423,2010-12-30,85099B,0,2.703333333333333,3,12,United Kingdom,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1,1.008905234488153,0.0
1427,2010-12-30,22197,0,1.255,3,12,United Kingdom,0.0,0.0,0.0,0.0,0.0,-8.0,8.0,1,8.792332449339652,0.0
1436,2010-12-30,85099B,0,1.95,3,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1438,2010-12-30,85099B,0,1.95,3,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1439,2010-12-30,22197,0,0.85,3,12,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1440,2010-12-30,22197,0,0.85,3,12,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1442,2010-12-30,84077,0,0.29,3,12,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1445,2010-12-30,22197,0,0.85,3,12,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1448,2010-12-30,85099B,0,1.95,3,12,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1449,2010-12-30,85099B,0,1.95,3,12,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1451,2010-12-30,85099B,0,1.95,3,12,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1452,2010-12-30,22197,0,0.85,3,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1458,2010-12-30,84077,0,0.29,3,12,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1459,2010-12-30,84077,0,0.29,3,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1466,2010-12-30,85099B,0,1.95,3,12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1470,2010-12-31,84077,0,0.29,4,12,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1471,2010-12-31,85099B,0,1.95,4,12,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1472,2010-12-31,84077,0,0.29,4,12,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1473,2010-12-31,22197,0,0.85,4,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1475,2010-12-31,85099B,0,1.95,4,12,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1484,2010-12-31,22197,0,1.255,4,12,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,1,1.008905234488153,0.0
1496,2010-12-31,85099B,0,1.95,4,12,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1497,2010-12-31,85099B,0,1.95,4,12,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1498,2010-12-31,22197,0,0.85,4,12,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1499,2010-12-31,22197,0,0.85,4,12,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1503,2010-12-31,85099B,0,1.95,4,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1504,2010-12-31,84077,0,0.29,4,12,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1505,2010-12-31,22197,0,0.85,4,12,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1512,2010-12-31,85099B,0,2.703333333333333,4,12,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,1.008905234488153,0.0
1515,2010-12-31,85099B,0,1.95,4,12,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1519,2011-01-01,85099B,0,1.95,5,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1528,2011-01-01,22197,0,0.85,5,1,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1529,2011-01-01,22197,0,1.255,5,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1535,2011-01-01,85099B,0,1.95,5,1,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1536,2011-01-01,84077,0,0.29,5,1,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1539,2011-01-01,22197,0,0.85,5,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1540,2011-01-01,85099B,0,1.95,5,1,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1545,2011-01-01,85099B,0,1.95,5,1,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1546,2011-01-01,84077,0,0.29,5,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1551,2011-01-01,22197,0,0.85,5,1,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1552,2011-01-01,85099B,0,1.95,5,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1553,2011-01-01,85099B,0,1.95,5,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1562,2011-01-01,22197,0,0.85,5,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1564,2011-01-01,85099B,0,2.703333333333333,5,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1565,2011-01-01,84077,0,0.29,5,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
1572,2011-01-02,85099B,0,1.95,6,1,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1573,2011-01-02,84077,0,0.29,6,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1578,2011-01-02,84077,0,0.29,6,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1581,2011-01-02,85099B,0,2.703333333333333,6,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1584,2011-01-02,85099B,0,1.95,6,1,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1589,2011-01-02,85099B,0,1.95,6,1,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1590,2011-01-02,84077,0,0.29,6,1,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1593,2011-01-02,22197,0,0.85,6,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1603,2011-01-02,22197,0,1.255,6,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1605,2011-01-02,22197,0,0.85,6,1,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1608,2011-01-02,22197,0,0.85,6,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1609,2011-01-02,85099B,0,1.95,6,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1611,2011-01-02,22197,0,0.85,6,1,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1612,2011-01-02,85099B,0,1.95,6,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1613,2011-01-02,85099B,0,1.95,6,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1617,2011-01-03,84077,0,0.29,0,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1625,2011-01-03,85099B,0,1.95,0,1,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1626,2011-01-03,84077,0,0.29,0,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1628,2011-01-03,22197,0,0.85,0,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1629,2011-01-03,22197,0,1.255,0,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1638,2011-01-03,85099B,0,1.95,0,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1641,2011-01-03,85099B,0,1.95,0,1,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1646,2011-01-03,84077,0,0.29,0,1,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1648,2011-01-03,22197,0,0.85,0,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1650,2011-01-03,85099B,0,2.703333333333333,0,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1655,2011-01-03,85099B,0,1.95,0,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1656,2011-01-03,85099B,0,1.95,0,1,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1657,2011-01-03,85099B,0,1.95,0,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1663,2011-01-03,22197,0,0.85,0,1,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1665,2011-01-03,22197,0,0.85,0,1,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1669,2011-01-04,84077,0,0.29,1,1,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1674,2011-01-04,22197,23,0.85,1,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,23.0
1680,2011-01-04,85099B,0,1.95,1,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1685,2011-01-04,85099B,0,1.95,1,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1687,2011-01-04,22197,0,0.85,1,1,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1691,2011-01-04,85099B,27,1.95,1,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,27.0
1696,2011-01-04,85099B,0,1.95,1,1,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1697,2011-01-04,22197,0,0.85,1,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1698,2011-01-04,22197,0,0.85,1,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1699,2011-01-04,84077,0,0.29,1,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1701,2011-01-04,85099B,0,1.95,1,1,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1703,2011-01-04,85099B,0,1.95,1,1,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1704,2011-01-04,85099B,0,1.95,1,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1709,2011-01-04,22197,0,0.85,1,1,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1712,2011-01-04,84077,1,0.43,1,1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,1.0
1716,2011-01-05,85099B,0,1.95,2,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1719,2011-01-05,84077,0,0.29,2,1,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1721,2011-01-05,22197,0,0.85,2,1,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1725,2011-01-05,22197,0,0.85,2,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1729,2011-01-05,84077,624,0.26333333333333336,2,1,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,623.0
1732,2011-01-05,85099B,0,1.95,2,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1733,2011-01-05,85099B,0,1.95,2,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1735,2011-01-05,85099B,0,1.95,2,1,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1741,2011-01-05,22197,0,0.85,2,1,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1744,2011-01-05,85099B,0,1.95,2,1,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1746,2011-01-05,85099B,436,1.77,2,1,United Kingdom,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,409.0
1747,2011-01-05,84077,0,0.29,2,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1749,2011-01-05,22197,0,0.85,2,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1751,2011-01-05,22197,3,0.85,2,1,United Kingdom,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,-20.0
1757,2011-01-05,85099B,0,1.95,2,1,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1764,2011-01-06,84077,0,0.29,3,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1770,2011-01-06,22197,0,0.85,3,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1773,2011-01-06,85099B,344,1.8499999999999999,3,1,United Kingdom,409.0,27.0,0.0,0.0,0.0,0.0,0.0,1,-285.68322653772617,-92.0
1775,2011-01-06,85099B,0,1.95,3,1,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1776,2011-01-06,85099B,0,1.95,3,1,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1782,2011-01-06,85099B,0,1.95,3,1,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1783,2011-01-06,22197,733,0.9255555555555556,3,1,United Kingdom,-20.0,23.0,0.0,0.0,0.0,0.0,0.0,1,9.064674375459125,730.0
1784,2011-01-06,85099B,0,1.95,3,1,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
1786,2011-01-06,22197,0,0.85,3,1,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
